Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
rus000182;Q4441187;Островский, Александр;0;Старый друг лучше новых двух;Картины из московской жизни, в трех действиях;;http://az.lib.ru/o/ostrowskij_a_n/text_0061.shtml;1860;;;;;10;false;1860;1860;10;4;6;0;0;1;21;1860;20;3;12543;12134;634;699;7;ostrovsky-staryj-drug-luchshe-novyh-dvuh;rus000182;RusDraCor;1860;Ostrovsky, Alexander;male;1823;1886;"Оленька (F); Татьяна Никоновна (F); Пульхерия Андревна (F); Васютин (M); Прохор Гаврилыч (M); Орест (M); Анфиса Карповна (F); Гаврила Прохорыч (M); Купец (M); Проситель (M)";;37;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-staryj-drug-luchshe-novyh-dvuh.xml
rus000181;Q4528067;Островский, Александр;0;Шутники;Картины московской жизни, в четырех действиях;;http://az.lib.ru/o/ostrowskij_a_n/text_0090.shtml;1864;;;;;25;false;1864;;25;8;17;0;0;1;110;1864;29;4;13538;12812;958;884;9;ostrovsky-shutniki;rus000181;RusDraCor;1864;Ostrovsky, Alexander;male;1823;1886;"Оброшенов (M); Анна Павловна (F); Гольцов (M); Верочка (F); Хрюков (M); Недоносков (M); Недоростков (M); Первый чиновник (M); Второй чиновник (M); Девушка (F); Молодой человек (M); Солидный человек (M); Шилохвостов (M); Маменька (F); Дочка (F); Татарин (M); Лакей (M); Важная особа (M); Салопница (F); Один из толпы (M); Другой (M); Певица (F); Шарманщик (M); Улита Прохоровна (F); Молодец (M)";;41;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-shutniki.xml
rus000180;Q4315833;Островский, Александр;0;Невольницы;;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0200.shtml;1881;;;;;7;false;1883;1881;7;3;4;0;0;1;17;1881;34;4;17428;16909;841;1031;0;ostrovsky-nevolnicy;rus000180;RusDraCor;1881;Ostrovsky, Alexander;male;1823;1886;"Мирон (M); Марфа (F); Стыров (M); Коблов (M); Мулин (M); Евлалия (F); Софья (F)";;58;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-nevolnicy.xml
rus000179;Q66362606;Сумароков, Александр;0;Вздорщица;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0450.shtml;1770;;;;;8;false;1787;1787;8;4;4;0;0;1;24;1770;30;0;5219;5041;127;393;0;sumarokov-vzdorschitsa;rus000179;RusDraCor;1770;Sumarokov, Alexander;male;1717;1777;"Бурда (F); Финетта (F); Розмарин (M); Дурак (M); Асир (M); Ераст (M); Розалия (F); Ворожея (F)";;53;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-vzdorschitsa.xml
rus000178;Q66362590;Сумароков, Александр;0;Приданое обманом;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0430.shtml;1756;;;;;5;false;1756;1769;5;1;4;0;0;1;8;1756;12;0;3930;3798;145;310;0;sumarokov-pridanoe-obmanom;rus000178;RusDraCor;1756;Sumarokov, Alexander;male;1717;1777;"Пасквин (M); Салидар (M); Мирсан (M); Телида (F); Подьячий (M)";;39;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-pridanoe-obmanom.xml
rus000177;Q66362555;Сумароков, Александр;0;Опекун;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0420.shtml;1765;;;;;8;false;;1765;8;3;5;0;0;1;18;1765;22;0;7198;7046;115;283;0;sumarokov-opekun;rus000177;RusDraCor;1765;Sumarokov, Alexander;male;1717;1777;"Пасквин (M); Сострата (F); Ниса (F); Чужехват (M); Валерий (M); Палемон (M); Старуха (F); Секретарь (M)";;48;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-opekun.xml
rus000176;Q66362148;Сумароков, Александр;0;Ссора у мужа с женой;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0410.shtml;1751;;;;;8;false;1751;1950;8;4;4;0;0;1;28;1750;24;0;4783;4572;313;276;0;sumarokov-ssora-u-muzha-s-zhenoj;rus000176;RusDraCor;1751;Sumarokov, Alexander;male;1717;1777;"Финета (F); Фатюй (M); Салмина (F); Кимар (M); Оронт (M); Дюлиж (M); Деламида (F); Дюфиза (F)";;34;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-ssora-u-muzha-s-zhenoj.xml
rus000175;Q66361480;Сумароков, Александр;0;Пустая ссора;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0400.shtml;1781;;;;;7;false;1782;1781;7;3;4;0;0;1;17;;18;0;2903;2764;144;175;0;sumarokov-pustaja-ssora;rus000175;RusDraCor;1781;Sumarokov, Alexander;male;1717;1777;"Финета (F); Фатюй (M); Салмина (F); Кимар (M); Оронт (M); Дюлиж (M); Деламида (F)";;;true;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-pustaja-ssora.xml
rus000174;Q66361434;Сумароков, Александр;0;Рогоносец по воображению;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0440.shtml;1782;;;;;7;false;1782;1787;7;3;4;0;0;1;20;1772;34;3;5904;5697;135;378;0;sumarokov-rogonosets-po-voobrazheniju;rus000174;RusDraCor;1782;Sumarokov, Alexander;male;1717;1777;"Ниса (F); Егерь (M); Викул (M); Хавронья (F); Дворецкий (M); Флориза (F); Касандр (M)";;;true;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-rogonosets-po-voobrazheniju.xml
rus000173;Q66361387;Сумароков, Александр;0;Чудовищи;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0370.shtml;1750;;;;;11;false;1750;1787;11;3;8;0;0;1;39;1750;31;3;6411;6058;385;365;5;sumarokov-chudovischi;rus000173;RusDraCor;1750;Sumarokov, Alexander;male;1717;1777;"Гидима (F); Бармас (M); Хабзей (M); Дюлиж (M); Критициондиус (M); Арликин (M); Финетта (F); Инфимена (F); Валер (M); Додон (M); Финист (M)";;33;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-chudovischi.xml
rus000172;Q66361313;Некрасов, Николай;0;Юность Ломоносова;Драматическая фантазия в стихах в одном действии с эпилогом;;http://az.lib.ru/n/nekrasow_n_a/text_0360.shtml;1840;;;;;4;false;;1902;4;1;3;0;0;1;6;1840;3;0;1987;1888;137;0;344;nekrasov-junost-lomonosova;rus000172;RusDraCor;1840;Nekrasov, Nikolay;male;1821;1877;"Старик (M); Женщина (F); Михаил (Ломоносов) (M); Извозчик (M)";;19;false;https://www.wikidata.org/wiki/Q208003;DraCor: https://dracor.org/;texts/nekrasov-junost-lomonosova.xml
rus000171;Q66361268;Сумароков, Александр;0;Тресотиниус;Комедия;Comedy;http://az.lib.ru/s/sumarokow_a_p/text_0360.shtml;1750;;;;;11;false;1750;1750;11;1;10;0;0;1;29;1750;17;0;3414;3252;152;167;20;sumarokov-tresotinius;rus000171;RusDraCor;1750;Sumarokov, Alexander;male;1717;1777;"Клариса (F); Оронт (M); Тресотиниус (M); Бобембиус (M); Кимар (M); Брамарбас (M); Сержант (M); Подьячий (M); Ераст (M); Ксаксоксимениус (M); Дорант (M)";;33;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-tresotinius.xml
rus000170;Q4193071;Булгаков, Михаил;0;Зойкина квартира;Пьеса в трех актах;;http://lib.ru/BULGAKOW/zoj_flat.txt;1926;;;;;27;false;1926;1929;27;12;14;1;0;1;239;1925;7;3;17181;16173;1882;1498;4;bulgakov-zojkina-kvartira;rus000170;RusDraCor;1926;Bulgakov, Mikhail;male;1891;1940;"Зоя (F); Манюшка (F); Аллилуя (M); Обольянинов (M); Газолин (M); Херувим (M); Аметистов (M); Первая (F); Закройщица (F); Вторая (F); Третья (F); Голос (Unk); Швея (F); Агнесса (F); Алла (F); Мымра (F); Лизанька (F); Иванова (F); Гусь (M); Толстяк (M); Пеструхин (M); Ванечка (M); Роббер (M); Поэт (M); Курильщик (M); Фокстротчик (M); Мертвое тело (M)";;35;false;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-zojkina-kvartira.xml
rus000169;Q65939069;Петров, Евгений;0;Остров мира;Комедия в 4 актах;Comedy;http://az.lib.ru/i/ilfpetrov/text_0220.shtml;1947;;;;;27;false;1947;1947;27;5;17;5;1;2;198;1939/1940;66;4;15377;13790;2305;686;0;petrov-ostrov-mira;rus000169;RusDraCor;1947;Petrov, Yevgeny;male;1902;1942;"Майкрофт (M); Экономка (F); М-сс Джекобс (F); Доктор (M); М-р Джекобс (M); Голос из радио (I/6) (Unk); Полковник (M); Памела (F); Ламперти (M); Фрэнк (M); Артур (M); М-сс Симпсон (F); Адмирал (M); М-р Джекобс-старший (M); М-р Симпсон (M); Полицейский офицер (M); Голоса (I/20) (Unk); Голос из радио (II/2) (Unk); Царь (M); Баба (M); Голос из радио (III) (Unk); Горничная (F); Джефрис (M); Священник (M); Голос из радио (IV/2) (Unk); Майкл (M); Солдат (M)";;;true;https://www.wikidata.org/wiki/Q714739;DraCor: https://dracor.org/;texts/petrov-ostrov-mira.xml
rus000168;Q65748839;Княжнин, Яков;0;Траур, или Утешенная вдова;Комедия в двух действиях;Comedy;https://rvb.ru/18vek/knyazhnin/comedies/01text/03.htm;1789;;;;;6;false;1789;1803;6;2;4;0;0;1;11;1787/1788;9;2;6386;6291;292;349;0;knyazhnin-traur;rus000168;RusDraCor;1789;Knyazhnin, Yakov;male;1740;1791;"Евдоким (M); Ветран (M); Карачун (M); Постан (M); Милена (F); Изабелла (F)";;49;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-traur.xml
rus000167;Q25394256;Афиногенов, Александр;0;Машенька;Пьеса в 3-х актах 7-ми сценах;;https://ru.wikisource.org/wiki/Машенька_(Афиногенов);1941;;;;;12;false;1941;1941;12;6;5;1;0;1;63;1940;7;3;14690;13392;2498;827;4;afinogenov-mashenka;rus000167;RusDraCor;1941;Afinogenov, Alexander;male;1904;1941;"Мотя (F); Окаемов (M); Маша (F); Леонид (M); Нина (F); Виктор (M); Туманский (M); Леля (F); Сеня (M); Галя (F); Голос (Unk); Вера (F)";;37;false;https://www.wikidata.org/wiki/Q729569;DraCor: https://dracor.org/;texts/afinogenov-mashenka.xml
rus000166;Q65681377;Княжнин, Яков;0;Неудачный примиритель, или Без обеду домой поеду;Комедия в трех действиях;Comedy;https://rvb.ru/18vek/knyazhnin/comedies/01text/02.htm;1787;;;;;6;false;1790;1787;6;2;4;0;0;1;15;;22;3;10661;10466;456;630;0;knyazhnin-neudachnyj-primiritel;rus000166;RusDraCor;1787;Knyazhnin, Yakov;male;1740;1791;"Яков Ростер (M); Марина (F); Г-жа Кутерьма (F); Г. Кутерьма (M); Миротвор (M); Синекдохос (M)";;47;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-neudachnyj-primiritel.xml
rus000165;Q65658532;Сумароков, Александр;0;Гамлет;Трагедия;Tragedy;https://magazines.gorky.media/nov_yun/2003/4/gamlet-2.html;1748;;;;;10;false;1757;1748;10;4;6;0;0;1;18;1748;25;5;9608;9420;131;0;1394;sumarokov-gamlet;rus000165;RusDraCor;1748;Sumarokov, Alexander;male;1717;1777;"Гамлет (M); Арманс (M); Гертруда (F); Клавдий (M); Полоний (M); Ратуда (F); Офелия (F); Флемина (F); Начальник стражи (M); Воин (M)";;31;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-gamlet.xml
rus000164;Q4341257;Мережковский, Дмитрий;0;Павел первый;;Tragedy;http://az.lib.ru/m/merezhkowskij_d_s/text_0190.shtml;1908;;;;;82;false;1917;1908;82;7;75;0;7;1;1437;1908;8;5;19298;16603;3430;1257;41;merezhkovsky-pavel-pervyj;rus000164;RusDraCor;1908;Merezhkovsky, Dmitry;male;1865;1941;"Константин (M); Александр (M); Павел (M); Талызин (M); Пален (M); Депрерадович (M); Фельдфебель (M); Мамаев (M); Яшвиль (M); Тутолмин (M); Солдаты (I/1) (M); Елизавета (F); Мария Федоровна (F); Головкин (M); Голицын (M); Валуев (M); Ливен (F); Волкова (F); Нарышкин (M); Щербатова (F); Гоф-фурьеры (M); Анна (F); Кушелев (M); Башилов (M); Грубер (M); Кутайсов (M); Офицер (M); Первый (M); Второй (M); Третий (M); Четвертый (M); Пятый (M); Шестой (M); Седьмой (M); Восьмой (M); Девятый (M); Женский визг (F); Гренадер (M); Солдаты (II) (M); Роджерсон (M); Марин (M); Аргамаков (M); Голоса/Все/Одни/Другие (IV/1) (M); Скарятин (M); Татаринов (M); Розен (M); Филатов (M); Волконский (M); Долгорукий (M); Платон Зубов (M); Титов (M); Первый (у закусочного стола) (M); Второй (у закусочного стола) (M); Третий (у закусочного стола) (M); Первый (у печки) (M); Второй (у печки) (M); Третий (у печки) (M); Мансуров (M); Шеншин (M); Гарданов (M); Ефимович (M); Клокачев (M); Бибиков (M); Тучков (M); Первый (M); Второй (M); Третий (M); Мордвинов (M); Бенигсен (M); Валериан Зубов (M); Николай Зубов (M); Федя (M); Кузьмич (M); Кириллов (M); Ропшинский (M); Голоса заговорщиков (V) (M); Полторацкий (M); Солдаты (V/2) (M); Чиновник (M); Истопник (M); Войска/Все (V/2) (M); Амвросий (M)";;43;false;https://www.wikidata.org/wiki/Q326459;DraCor: https://dracor.org/;texts/merezhkovsky-pavel-pervyj.xml
rus000163;Q4105072;Горький, Максим;0;Васса Железнова (Мать);Сцены;;http://az.lib.ru/g/gorxkij_m/text_1910_vassa.shtml;1910;;;;;12;false;1936;1910;12;8;4;0;0;1;64;1910;3;3;11388;10773;1588;1064;1;gorky-vassa-zheleznova;rus000163;RusDraCor;1910;Gorky, Maxim;male;1868;1936;"Дунечка (F); Липа (F); Васса (F); Дуня (F); Михаил (M); Павел (M); Наталья (F); Семён (M); Прохор (M); Людмила (F); Анна (F); Анисья (F)";;42;false;https://www.wikidata.org/wiki/Q12706;DraCor: https://dracor.org/;texts/gorky-vassa-zheleznova.xml
rus000162;Q4080734;Островский, Александр;0;Без вины виноватые;Комедия в четырех действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0220.shtml;1884;;;;;13;false;1884;1884;13;6;6;1;1;1;39;1883;28;4;18952;18231;1029;1110;0;ostrovsky-bez-viny-vinovatye;rus000162;RusDraCor;1884;Ostrovsky, Alexander;male;1823;1886;"Аннушка (F); Отрадина (F); Муров (M); Шелавина (F); Галчиха (F); Дудукин (M); Иван (M); Коринкина (F); Кручинина (F); Незнамов (M); Шмага (M); Миловзоров (M); Голоса (Unk)";;61;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-bez-viny-vinovatye.xml
